subject,d_null_sham,d_null_real,diff_real_minus_sham,latent_dim
NODEAP_06,0.6672929525375366,1.128869652748108,0.4615767002105713,2
NODEAP_07,2.38004994392395,2.1201589107513428,-0.2598910331726074,2
NODEAP_08,1.697002649307251,1.625678539276123,-0.07132411003112793,2
NODEAP_09,1.5137090682983398,1.0395052433013916,-0.47420382499694824,2
NODEAP_10,1.253310203552246,1.5103189945220947,0.25700879096984863,2
NODEAP_12,1.8209807872772217,0.3175295889377594,-1.5034511983394623,2
NODEAP_13,2.1737616062164307,0.9620197415351868,-1.211741864681244,2
NODEAP_15,0.31170719861984253,0.9811076521873474,0.6694004535675049,2
NODEAP_16,0.31152668595314026,1.2541024684906006,0.9425757825374603,2
NODEAP_17,2.0034255981445312,1.5069798231124878,-0.49644577503204346,2
NODEAP_24,2.1523232460021973,2.3327534198760986,0.18043017387390137,2
NODEAP_26,1.3247950077056885,1.4521331787109375,0.12733817100524902,2
NODEAP_30,3.263606548309326,2.5523266792297363,-0.7112798690795898,2
NODEAP_34,1.9767272472381592,2.5178780555725098,0.5411508083343506,2
NODEAP_35,4.559510231018066,3.544717788696289,-1.0147924423217773,2
NODEAP_36,1.2982426881790161,0.4115738570690155,-0.8866688311100006,2
NODEAP_39,0.43356966972351074,1.1993393898010254,0.7657697200775146,2
NODEAP_41,1.7510910034179688,1.9976643323898315,0.2465733289718628,2
NODEAP_43,1.1877868175506592,1.8533114194869995,0.6655246019363403,2
NODEAP_44,0.5146625638008118,1.6046221256256104,1.0899595618247986,2
NODEAP_45,1.8160499334335327,2.2762832641601562,0.46023333072662354,2
NODEAP_46,0.8248224258422852,1.39885675907135,0.5740343332290649,2
NODEAP_48,1.1064196825027466,1.20840322971344,0.10198354721069336,2
NODEAP_51,3.275272846221924,2.766251564025879,-0.5090212821960449,2
NODEAP_53,0.9851661324501038,1.3599590063095093,0.3747928738594055,2
NODEAP_55,1.0804473161697388,0.885382890701294,-0.19506442546844482,2
NODEAP_56,1.1504216194152832,2.235597848892212,1.0851762294769287,2
NODEAP_59,1.3060262203216553,0.8832332491874695,-0.4227929711341858,2
NODEAP_60,0.4343510568141937,1.0227550268173218,0.588403970003128,2
NODEAP_63,1.0928223133087158,1.465095043182373,0.3722727298736572,2
NODEAP_64,0.42403852939605713,1.6285489797592163,1.2045104503631592,2
NODEAP_65,0.8651838898658752,0.36592498421669006,-0.4992589056491852,2
NODEAP_66,0.716255784034729,1.5782923698425293,0.8620365858078003,2
NODEAP_68,1.5963739156723022,1.9002273082733154,0.3038533926010132,2
NODEAP_70,2.0397276878356934,1.8258378505706787,-0.21388983726501465,2
NODEAP_73,2.7534241676330566,3.0312647819519043,0.27784061431884766,2
NODEAP_74,0.5821194648742676,1.096701741218567,0.5145822763442993,2
NODEAP_76,0.4761676490306854,0.6998800039291382,0.22371235489845276,2
NODEAP_77,1.3297842741012573,0.14960390329360962,-1.1801803708076477,2
NODEAP_78,0.10956686735153198,0.6051384210586548,0.4955715537071228,2
NODEAP_79,0.9662960171699524,1.3509786128997803,0.3846825957298279,2
NODEAP_80,3.1151373386383057,3.196394920349121,0.08125758171081543,2
NODEAP_83,1.4218354225158691,1.916045069694519,0.4942096471786499,2
NODEAP_84,1.8054863214492798,1.4577361345291138,-0.347750186920166,2
NODEAP_85,0.9674571752548218,0.7672864198684692,-0.20017075538635254,2
NODEAP_86,2.8926000595092773,1.2275865077972412,-1.6650135517120361,2
NODEAP_06,2.560490608215332,3.492675542831421,0.9321849346160889,4
NODEAP_07,2.6237101554870605,2.963660478591919,0.3399503231048584,4
NODEAP_08,1.8869338035583496,1.8605663776397705,-0.0263674259185791,4
NODEAP_09,1.7254447937011719,1.3020694255828857,-0.42337536811828613,4
NODEAP_10,1.6391255855560303,1.7938950061798096,0.1547694206237793,4
NODEAP_12,2.606907606124878,1.5161103010177612,-1.0907973051071167,4
NODEAP_13,2.3808934688568115,1.148079752922058,-1.2328137159347534,4
NODEAP_15,1.2781027555465698,1.9269294738769531,0.6488267183303833,4
NODEAP_16,0.921990156173706,2.1446564197540283,1.2226662635803223,4
NODEAP_17,2.4274892807006836,2.2313079833984375,-0.1961812973022461,4
NODEAP_24,2.1353085041046143,2.4869790077209473,0.351670503616333,4
NODEAP_26,2.0895321369171143,2.2226638793945312,0.133131742477417,4
NODEAP_30,3.5011751651763916,2.633111000061035,-0.8680641651153564,4
NODEAP_34,2.614919662475586,3.967379093170166,1.35245943069458,4
NODEAP_35,4.675868034362793,4.092363357543945,-0.5835046768188477,4
NODEAP_36,1.7601338624954224,0.5812271237373352,-1.1789067387580872,4
NODEAP_39,1.0498863458633423,1.5533292293548584,0.5034428834915161,4
NODEAP_41,2.150167465209961,2.2593441009521484,0.1091766357421875,4
NODEAP_43,1.8856227397918701,2.752826452255249,0.8672037124633789,4
NODEAP_44,1.4834765195846558,2.8208048343658447,1.337328314781189,4
NODEAP_45,2.4168641567230225,2.417908191680908,0.0010440349578857422,4
NODEAP_46,1.7539525032043457,3.200174331665039,1.4462218284606934,4
NODEAP_48,1.134539008140564,1.5917826890945435,0.4572436809539795,4
NODEAP_51,3.192620038986206,3.374191999435425,0.18157196044921875,4
NODEAP_53,1.241127610206604,1.4419890642166138,0.20086145401000977,4
NODEAP_55,1.3370083570480347,1.1395610570907593,-0.1974472999572754,4
NODEAP_56,1.2118529081344604,2.4092562198638916,1.1974033117294312,4
NODEAP_59,1.5262130498886108,1.069864273071289,-0.4563487768173218,4
NODEAP_60,1.1672002077102661,1.6333651542663574,0.4661649465560913,4
NODEAP_63,1.4279937744140625,1.6380631923675537,0.2100694179534912,4
NODEAP_64,1.0504471063613892,2.0846433639526367,1.0341962575912476,4
NODEAP_65,1.2861225605010986,0.8957486152648926,-0.39037394523620605,4
NODEAP_66,1.5151598453521729,2.404958486557007,0.889798641204834,4
NODEAP_68,1.9877063035964966,2.037571430206299,0.049865126609802246,4
NODEAP_70,2.2650625705718994,1.9792835712432861,-0.2857789993286133,4
NODEAP_73,2.907646417617798,3.322237491607666,0.41459107398986816,4
NODEAP_74,0.7406359314918518,1.5651047229766846,0.8244687914848328,4
NODEAP_76,1.1963224411010742,1.2075449228286743,0.011222481727600098,4
NODEAP_77,1.784318208694458,0.8457154035568237,-0.9386028051376343,4
NODEAP_78,0.5906854271888733,0.9130580425262451,0.3223726153373718,4
NODEAP_79,1.657860517501831,1.687177300453186,0.02931678295135498,4
NODEAP_80,4.043225288391113,3.5674092769622803,-0.475816011428833,4
NODEAP_83,1.9510399103164673,2.1403560638427734,0.18931615352630615,4
NODEAP_84,1.969107747077942,2.0468950271606445,0.07778728008270264,4
NODEAP_85,1.8370048999786377,1.5102589130401611,-0.32674598693847656,4
NODEAP_86,3.6171047687530518,2.6933271884918213,-0.9237775802612305,4
NODEAP_06,3.0913546085357666,4.347733020782471,1.256378412246704,8
NODEAP_07,2.9518179893493652,3.3286781311035156,0.3768601417541504,8
NODEAP_08,2.1160929203033447,2.3684778213500977,0.25238490104675293,8
NODEAP_09,2.227090835571289,2.033158302307129,-0.19393253326416016,8
NODEAP_10,2.2185497283935547,2.510183334350586,0.29163360595703125,8
NODEAP_12,3.0124640464782715,2.2121407985687256,-0.8003232479095459,8
NODEAP_13,3.218374013900757,2.183706760406494,-1.0346672534942627,8
NODEAP_15,1.6166168451309204,2.32959246635437,0.7129756212234497,8
NODEAP_16,2.321408748626709,3.799292802810669,1.47788405418396,8
NODEAP_17,3.043306827545166,2.5526087284088135,-0.49069809913635254,8
NODEAP_24,2.9388208389282227,2.303314685821533,-0.6355061531066895,8
NODEAP_26,2.4785399436950684,2.949720621109009,0.47118067741394043,8
NODEAP_30,4.5910234451293945,3.729870319366455,-0.8611531257629395,8
NODEAP_34,3.392063856124878,4.964439868927002,1.572376012802124,8
NODEAP_35,5.172400951385498,4.527935028076172,-0.6444659233093262,8
NODEAP_36,2.1834099292755127,2.267974376678467,0.0845644474029541,8
NODEAP_39,1.4865237474441528,2.3115487098693848,0.8250249624252319,8
NODEAP_41,2.6165931224823,3.0173466205596924,0.4007534980773926,8
NODEAP_43,2.103377342224121,2.8551971912384033,0.7518198490142822,8
NODEAP_44,1.8072304725646973,4.042337417602539,2.235106945037842,8
NODEAP_45,2.9838123321533203,3.110584259033203,0.1267719268798828,8
NODEAP_46,2.8302087783813477,3.285677671432495,0.45546889305114746,8
NODEAP_48,1.8633668422698975,1.9928287267684937,0.1294618844985962,8
NODEAP_51,3.744412660598755,4.1574506759643555,0.4130380153656006,8
NODEAP_53,2.4294726848602295,2.2030131816864014,-0.22645950317382812,8
NODEAP_55,2.113220453262329,2.6449193954467773,0.5316989421844482,8
NODEAP_56,1.734070062637329,3.1878206729888916,1.4537506103515625,8
NODEAP_59,2.4516408443450928,2.6410369873046875,0.18939614295959473,8
NODEAP_60,1.993019461631775,2.651158571243286,0.6581391096115112,8
NODEAP_63,1.9338356256484985,2.2341320514678955,0.300296425819397,8
NODEAP_64,2.0231165885925293,2.766132354736328,0.7430157661437988,8
NODEAP_65,1.814405918121338,1.2640877962112427,-0.5503181219100952,8
NODEAP_66,2.3521716594696045,3.331857919692993,0.9796862602233887,8
NODEAP_68,2.1649153232574463,2.2368459701538086,0.0719306468963623,8
NODEAP_70,2.719364881515503,2.6440892219543457,-0.07527565956115723,8
NODEAP_73,3.8056304454803467,4.124044895172119,0.31841444969177246,8
NODEAP_74,0.9812076687812805,1.9699097871780396,0.988702118396759,8
NODEAP_76,1.6373465061187744,1.8865469694137573,0.2492004632949829,8
NODEAP_77,3.1079208850860596,2.3752942085266113,-0.7326266765594482,8
NODEAP_78,0.9680129885673523,1.740851879119873,0.7728388905525208,8
NODEAP_79,2.2756059169769287,2.3087682723999023,0.03316235542297363,8
NODEAP_80,4.678693771362305,4.303135395050049,-0.37555837631225586,8
NODEAP_83,2.0891430377960205,2.721069812774658,0.6319267749786377,8
NODEAP_84,2.719910144805908,3.0881130695343018,0.36820292472839355,8
NODEAP_85,2.8814949989318848,2.6571216583251953,-0.22437334060668945,8
NODEAP_86,3.971733808517456,2.4844064712524414,-1.4873273372650146,8
NODEAP_06,3.5652899742126465,4.67124605178833,1.1059560775756836,12
NODEAP_07,3.2811195850372314,3.525005578994751,0.24388599395751953,12
NODEAP_08,2.21313738822937,2.553732395172119,0.340595006942749,12
NODEAP_09,2.292632579803467,1.9480373859405518,-0.34459519386291504,12
NODEAP_10,2.2327804565429688,2.105401039123535,-0.1273794174194336,12
NODEAP_12,3.035123586654663,2.052276134490967,-0.9828474521636963,12
NODEAP_13,3.635910987854004,2.6423838138580322,-0.9935271739959717,12
NODEAP_15,1.9939528703689575,2.887249231338501,0.8932963609695435,12
NODEAP_16,2.712261915206909,3.521245002746582,0.8089830875396729,12
NODEAP_17,3.464487075805664,2.826092004776001,-0.6383950710296631,12
NODEAP_24,2.951984167098999,2.501066207885742,-0.45091795921325684,12
NODEAP_26,2.516690731048584,2.671415328979492,0.1547245979309082,12
NODEAP_30,4.197640895843506,3.4314398765563965,-0.7662010192871094,12
NODEAP_34,3.1469175815582275,4.6725945472717285,1.525676965713501,12
NODEAP_35,5.105162143707275,4.260436534881592,-0.8447256088256836,12
NODEAP_36,2.4507808685302734,1.9204864501953125,-0.5302944183349609,12
NODEAP_39,1.6742500066757202,2.6069159507751465,0.9326659440994263,12
NODEAP_41,3.1312403678894043,3.8200204372406006,0.6887800693511963,12
NODEAP_43,2.405164957046509,3.619840621948242,1.2146756649017334,12
NODEAP_44,2.076066732406616,4.451626777648926,2.3755600452423096,12
NODEAP_45,3.1935067176818848,2.7291126251220703,-0.46439409255981445,12
NODEAP_46,2.760819435119629,3.299058675765991,0.5382392406463623,12
NODEAP_48,2.215843915939331,2.231990337371826,0.016146421432495117,12
NODEAP_51,4.132210731506348,4.071571350097656,-0.060639381408691406,12
NODEAP_53,2.1464693546295166,1.903876543045044,-0.24259281158447266,12
NODEAP_55,2.0197970867156982,2.734344244003296,0.7145471572875977,12
NODEAP_56,2.487313985824585,3.488725185394287,1.0014111995697021,12
NODEAP_59,2.343090057373047,2.811943769454956,0.4688537120819092,12
NODEAP_60,2.37819766998291,2.882859230041504,0.5046615600585938,12
NODEAP_63,2.521498203277588,2.9614923000335693,0.43999409675598145,12
NODEAP_64,2.2632291316986084,2.7679693698883057,0.5047402381896973,12
NODEAP_65,1.690983533859253,1.679349660873413,-0.011633872985839844,12
NODEAP_66,2.1794614791870117,3.2726235389709473,1.0931620597839355,12
NODEAP_68,2.1261000633239746,2.5446550846099854,0.41855502128601074,12
NODEAP_70,2.790220022201538,3.055671453475952,0.26545143127441406,12
NODEAP_73,3.146322250366211,3.506910800933838,0.36058855056762695,12
NODEAP_74,1.0668489933013916,2.267397165298462,1.2005481719970703,12
NODEAP_76,1.6556483507156372,2.1276872158050537,0.4720388650894165,12
NODEAP_77,2.5930559635162354,2.9842002391815186,0.3911442756652832,12
NODEAP_78,1.4218690395355225,2.0475544929504395,0.625685453414917,12
NODEAP_79,2.1218769550323486,2.329995632171631,0.20811867713928223,12
NODEAP_80,4.563197612762451,4.1760382652282715,-0.3871593475341797,12
NODEAP_83,2.1609044075012207,2.541260004043579,0.3803555965423584,12
NODEAP_84,2.8846380710601807,3.161069393157959,0.2764313220977783,12
NODEAP_85,2.665017604827881,2.5794622898101807,-0.0855553150177002,12
NODEAP_86,4.054300785064697,2.875188112258911,-1.1791126728057861,12
NODEAP_06,3.7165608406066895,4.590442657470703,0.8738818168640137,16
NODEAP_07,3.396502733230591,3.881608724594116,0.4851059913635254,16
NODEAP_08,2.3381247520446777,2.7219324111938477,0.3838076591491699,16
NODEAP_09,2.100672483444214,2.0737898349761963,-0.026882648468017578,16
NODEAP_10,2.4766058921813965,2.4567863941192627,-0.01981949806213379,16
NODEAP_12,3.485762119293213,2.0749154090881348,-1.4108467102050781,16
NODEAP_13,3.3754913806915283,2.4086806774139404,-0.9668107032775879,16
NODEAP_15,1.9393258094787598,2.8454878330230713,0.9061620235443115,16
NODEAP_16,2.5825061798095703,3.764927625656128,1.1824214458465576,16
NODEAP_17,3.6194911003112793,2.9687891006469727,-0.6507019996643066,16
NODEAP_24,3.0550434589385986,2.776165723800659,-0.27887773513793945,16
NODEAP_26,2.3047244548797607,2.7545316219329834,0.44980716705322266,16
NODEAP_30,4.526621341705322,3.67404842376709,-0.8525729179382324,16
NODEAP_34,3.5382065773010254,4.9801344871521,1.4419279098510742,16
NODEAP_35,5.731242656707764,4.705758094787598,-1.025484561920166,16
NODEAP_36,2.450421094894409,1.9327641725540161,-0.5176569223403931,16
NODEAP_39,1.7412842512130737,2.9109888076782227,1.169704556465149,16
NODEAP_41,3.3821778297424316,3.6215646266937256,0.23938679695129395,16
NODEAP_43,2.227666139602661,3.1898910999298096,0.9622249603271484,16
NODEAP_44,1.8880012035369873,3.7722556591033936,1.8842544555664062,16
NODEAP_45,3.608243703842163,3.205796718597412,-0.402446985244751,16
NODEAP_46,2.9566073417663574,3.679393768310547,0.7227864265441895,16
NODEAP_48,1.9746990203857422,2.1074001789093018,0.13270115852355957,16
NODEAP_51,3.961318254470825,3.6150262355804443,-0.34629201889038086,16
NODEAP_53,2.4099745750427246,2.267404317855835,-0.14257025718688965,16
NODEAP_55,2.222050428390503,2.7679595947265625,0.5459091663360596,16
NODEAP_56,2.5037739276885986,3.3323147296905518,0.8285408020019531,16
NODEAP_59,2.6558034420013428,2.7477095127105713,0.09190607070922852,16
NODEAP_60,2.0751473903656006,2.8311879634857178,0.7560405731201172,16
NODEAP_63,2.5139966011047363,3.01155424118042,0.4975576400756836,16
NODEAP_64,2.0763022899627686,3.1218812465667725,1.045578956604004,16
NODEAP_65,1.799470067024231,1.6359786987304688,-0.1634913682937622,16
NODEAP_66,2.1328039169311523,3.3047075271606445,1.1719036102294922,16
NODEAP_68,2.656926393508911,2.9099533557891846,0.25302696228027344,16
NODEAP_70,2.898928165435791,3.004977226257324,0.1060490608215332,16
NODEAP_73,3.5121665000915527,3.8743772506713867,0.362210750579834,16
NODEAP_74,1.3094648122787476,2.1525442600250244,0.8430794477462769,16
NODEAP_76,1.6119424104690552,2.1283085346221924,0.5163661241531372,16
NODEAP_77,2.784491777420044,2.7794432640075684,-0.005048513412475586,16
NODEAP_78,1.2703874111175537,1.8141586780548096,0.5437712669372559,16
NODEAP_79,1.993484616279602,2.399519681930542,0.40603506565093994,16
NODEAP_80,4.546971797943115,4.522405624389648,-0.024566173553466797,16
NODEAP_83,2.1935319900512695,2.7552762031555176,0.561744213104248,16
NODEAP_84,3.1716480255126953,3.258294105529785,0.08664608001708984,16
NODEAP_85,3.0575733184814453,3.0284955501556396,-0.029077768325805664,16
NODEAP_86,4.149576187133789,2.7514355182647705,-1.3981406688690186,16
NODEAP_06,3.35996150970459,4.478481292724609,1.1185197830200195,32
NODEAP_07,3.5779571533203125,3.6537365913391113,0.07577943801879883,32
NODEAP_08,2.3943283557891846,2.6401164531707764,0.2457880973815918,32
NODEAP_09,2.5522937774658203,2.0087454319000244,-0.5435483455657959,32
NODEAP_10,2.6212422847747803,2.4812779426574707,-0.13996434211730957,32
NODEAP_12,3.0715434551239014,2.106356382369995,-0.9651870727539062,32
NODEAP_13,3.186880588531494,2.360295295715332,-0.8265852928161621,32
NODEAP_15,2.047825574874878,2.6458334922790527,0.5980079174041748,32
NODEAP_16,2.5887749195098877,3.9354093074798584,1.3466343879699707,32
NODEAP_17,3.477522850036621,2.5858418941497803,-0.8916809558868408,32
NODEAP_24,3.301245927810669,2.854326009750366,-0.44691991806030273,32
NODEAP_26,2.399726390838623,2.8279740810394287,0.42824769020080566,32
NODEAP_30,4.862119197845459,4.200453281402588,-0.6616659164428711,32
NODEAP_34,3.4961180686950684,4.802446365356445,1.306328296661377,32
NODEAP_35,5.722867965698242,4.77892541885376,-0.9439425468444824,32
NODEAP_36,2.501321792602539,2.0831298828125,-0.41819190979003906,32
NODEAP_39,1.7878856658935547,2.7381415367126465,0.9502558708190918,32
NODEAP_41,3.3816425800323486,3.9462413787841797,0.564598798751831,32
NODEAP_43,2.3981895446777344,3.3100922107696533,0.911902666091919,32
NODEAP_44,2.1077022552490234,4.058938503265381,1.9512362480163574,32
NODEAP_45,3.1790802478790283,3.19500470161438,0.015924453735351562,32
NODEAP_46,3.0174405574798584,3.687309503555298,0.6698689460754395,32
NODEAP_48,2.502220630645752,2.225964307785034,-0.2762563228607178,32
NODEAP_51,4.090343952178955,4.016127586364746,-0.07421636581420898,32
NODEAP_53,2.650216579437256,2.4148812294006348,-0.2353353500366211,32
NODEAP_55,2.066707134246826,2.67444109916687,0.607733964920044,32
NODEAP_56,2.661102771759033,3.5239341259002686,0.8628313541412354,32
NODEAP_59,2.742114543914795,3.2269861698150635,0.48487162590026855,32
NODEAP_60,2.088914632797241,2.50301194190979,0.41409730911254883,32
NODEAP_63,2.422821283340454,2.890878438949585,0.46805715560913086,32
NODEAP_64,2.0184857845306396,3.0774168968200684,1.0589311122894287,32
NODEAP_65,1.779131293296814,1.3060908317565918,-0.47304046154022217,32
NODEAP_66,2.326111078262329,3.3100180625915527,0.9839069843292236,32
NODEAP_68,2.588193893432617,2.7884042263031006,0.2002103328704834,32
NODEAP_70,2.9162747859954834,3.170001983642578,0.2537271976470947,32
NODEAP_73,3.5053110122680664,4.080024719238281,0.5747137069702148,32
NODEAP_74,1.143469214439392,2.141101598739624,0.9976323843002319,32
NODEAP_76,1.637979507446289,1.9866976737976074,0.34871816635131836,32
NODEAP_77,3.0061585903167725,2.7312750816345215,-0.274883508682251,32
NODEAP_78,1.4510713815689087,2.10168194770813,0.6506105661392212,32
NODEAP_79,2.1085093021392822,2.341679573059082,0.2331702709197998,32
NODEAP_80,5.022313117980957,4.781745433807373,-0.24056768417358398,32
NODEAP_83,2.16078782081604,2.5530240535736084,0.39223623275756836,32
NODEAP_84,2.901259660720825,3.2102229595184326,0.3089632987976074,32
NODEAP_85,2.8856756687164307,2.785142183303833,-0.10053348541259766,32
NODEAP_86,4.246427059173584,2.7595601081848145,-1.4868669509887695,32
